DateTime, Sensor, Temperature (Celcius), Relative Humidity (%), Pressure (hPa), Light (lx)
2017-06-12 00:00:06 +0800, BME280|BH1750FVI, 29.17, 71.48, 1007.610, 0
2017-06-12 00:00:13 +0800, BME280|BH1750FVI, 29.21, 71.61, 1007.610, 0
2017-06-12 00:00:20 +0800, BME280|BH1750FVI, 29.23, 70.99, 1007.598, 0
2017-06-12 00:00:27 +0800, BME280|BH1750FVI, 29.24, 71.29, 1007.595, 0
2017-06-12 00:00:34 +0800, BME280|BH1750FVI, 29.12, 70.98, 1007.601, 0
2017-06-12 00:00:41 +0800, BME280|BH1750FVI, 29.04, 71.46, 1007.601, 0
2017-06-12 00:00:49 +0800, BME280|BH1750FVI, 28.91, 71.23, 1007.589, 0
2017-06-12 00:00:56 +0800, BME280|BH1750FVI, 28.83, 72.19, 1007.585, 0
2017-06-12 00:01:03 +0800, BME280|BH1750FVI, 28.80, 72.09, 1007.606, 0
2017-06-12 00:01:10 +0800, BME280|BH1750FVI, 28.75, 72.61, 1007.615, 0
2017-06-12 00:01:17 +0800, BME280|BH1750FVI, 28.73, 72.63, 1007.610, 0
2017-06-12 00:01:24 +0800, BME280|BH1750FVI, 28.81, 73.62, 1007.586, 0
2017-06-12 00:01:31 +0800, BME280|BH1750FVI, 28.89, 72.74, 1007.591, 0
2017-06-12 00:01:39 +0800, BME280|BH1750FVI, 28.93, 72.65, 1007.611, 0
2017-06-12 00:01:46 +0800, BME280|BH1750FVI, 28.91, 71.80, 1007.605, 0
2017-06-12 00:01:53 +0800, BME280|BH1750FVI, 28.81, 71.86, 1007.587, 0
2017-06-12 00:02:00 +0800, BME280|BH1750FVI, 28.80, 72.00, 1007.580, 0
2017-06-12 00:02:07 +0800, BME280|BH1750FVI, 28.81, 73.00, 1007.538, 0
2017-06-12 00:02:14 +0800, BME280|BH1750FVI, 28.96, 72.95, 1007.563, 0
2017-06-12 00:02:21 +0800, BME280|BH1750FVI, 29.10, 73.55, 1007.544, 0
2017-06-12 00:02:28 +0800, BME280|BH1750FVI, 29.18, 72.55, 1007.527, 0
2017-06-12 00:02:36 +0800, BME280|BH1750FVI, 29.21, 71.56, 1007.552, 0
2017-06-12 00:02:43 +0800, BME280|BH1750FVI, 29.26, 71.46, 1007.546, 0
2017-06-12 00:02:50 +0800, BME280|BH1750FVI, 29.23, 71.35, 1007.531, 0
2017-06-12 00:02:57 +0800, BME280|BH1750FVI, 29.19, 71.65, 1007.533, 0
2017-06-12 00:03:04 +0800, BME280|BH1750FVI, 29.22, 71.26, 1007.551, 0
2017-06-12 00:03:11 +0800, BME280|BH1750FVI, 29.20, 70.79, 1007.526, 0
2017-06-12 00:03:18 +0800, BME280|BH1750FVI, 29.21, 70.60, 1007.528, 0
2017-06-12 00:03:26 +0800, BME280|BH1750FVI, 29.19, 70.84, 1007.522, 0
2017-06-12 00:03:33 +0800, BME280|BH1750FVI, 28.95, 71.08, 1007.535, 0
2017-06-12 00:03:40 +0800, BME280|BH1750FVI, 28.88, 72.41, 1007.500, 0
2017-06-12 00:03:47 +0800, BME280|BH1750FVI, 28.87, 72.85, 1007.505, 0
2017-06-12 00:03:54 +0800, BME280|BH1750FVI, 28.91, 72.91, 1007.516, 0
2017-06-12 00:04:01 +0800, BME280|BH1750FVI, 29.03, 73.47, 1007.520, 0
2017-06-12 00:04:08 +0800, BME280|BH1750FVI, 29.12, 72.85, 1007.483, 0
2017-06-12 00:04:15 +0800, BME280|BH1750FVI, 29.17, 72.41, 1007.498, 0
2017-06-12 00:04:23 +0800, BME280|BH1750FVI, 29.35, 72.16, 1007.490, 0
2017-06-12 00:04:30 +0800, BME280|BH1750FVI, 29.32, 71.06, 1007.487, 0
2017-06-12 00:04:37 +0800, BME280|BH1750FVI, 29.36, 71.69, 1007.483, 0
2017-06-12 00:04:44 +0800, BME280|BH1750FVI, 29.44, 71.84, 1007.507, 0
2017-06-12 00:04:51 +0800, BME280|BH1750FVI, 29.55, 71.57, 1007.482, 0
2017-06-12 00:04:58 +0800, BME280|BH1750FVI, 29.51, 69.48, 1007.492, 0
2017-06-12 00:05:05 +0800, BME280|BH1750FVI, 29.51, 69.29, 1007.473, 0
2017-06-12 00:05:13 +0800, BME280|BH1750FVI, 29.53, 69.27, 1007.470, 0
2017-06-12 00:05:20 +0800, BME280|BH1750FVI, 29.59, 69.19, 1007.490, 0
2017-06-12 00:05:27 +0800, BME280|BH1750FVI, 29.59, 69.22, 1007.467, 0
2017-06-12 00:05:34 +0800, BME280|BH1750FVI, 29.60, 70.04, 1007.457, 0
2017-06-12 00:05:41 +0800, BME280|BH1750FVI, 29.68, 70.72, 1007.458, 0
2017-06-12 00:05:48 +0800, BME280|BH1750FVI, 29.70, 69.77, 1007.461, 0
2017-06-12 00:05:55 +0800, BME280|BH1750FVI, 29.61, 69.54, 1007.466, 0
2017-06-12 00:06:02 +0800, BME280|BH1750FVI, 29.60, 69.49, 1007.457, 0
2017-06-12 00:06:10 +0800, BME280|BH1750FVI, 29.59, 69.27, 1007.441, 0
2017-06-12 00:06:17 +0800, BME280|BH1750FVI, 29.57, 69.24, 1007.431, 0
2017-06-12 00:06:24 +0800, BME280|BH1750FVI, 29.54, 69.36, 1007.429, 0
2017-06-12 00:06:31 +0800, BME280|BH1750FVI, 29.52, 69.54, 1007.453, 0
2017-06-12 00:06:38 +0800, BME280|BH1750FVI, 29.55, 69.47, 1007.429, 0
2017-06-12 00:06:45 +0800, BME280|BH1750FVI, 29.59, 69.32, 1007.421, 0
2017-06-12 00:06:52 +0800, BME280|BH1750FVI, 29.64, 69.84, 1007.413, 0
2017-06-12 00:06:59 +0800, BME280|BH1750FVI, 29.72, 69.95, 1007.457, 0
2017-06-12 00:07:07 +0800, BME280|BH1750FVI, 29.75, 69.65, 1007.417, 0
2017-06-12 00:07:14 +0800, BME280|BH1750FVI, 29.78, 69.48, 1007.420, 0
2017-06-12 00:07:21 +0800, BME280|BH1750FVI, 29.81, 69.48, 1007.434, 0
2017-06-12 00:07:28 +0800, BME280|BH1750FVI, 29.76, 69.57, 1007.439, 0
2017-06-12 00:07:35 +0800, BME280|BH1750FVI, 29.72, 70.11, 1007.427, 0
2017-06-12 00:07:42 +0800, BME280|BH1750FVI, 29.82, 70.71, 1007.454, 0
2017-06-12 00:07:49 +0800, BME280|BH1750FVI, 29.81, 69.61, 1007.414, 0
2017-06-12 00:07:57 +0800, BME280|BH1750FVI, 29.75, 70.18, 1007.443, 0
2017-06-12 00:08:04 +0800, BME280|BH1750FVI, 29.66, 69.51, 1007.419, 0
2017-06-12 00:08:11 +0800, BME280|BH1750FVI, 29.72, 70.38, 1007.398, 0
2017-06-12 00:08:18 +0800, BME280|BH1750FVI, 29.81, 70.63, 1007.404, 0
2017-06-12 00:08:25 +0800, BME280|BH1750FVI, 29.87, 69.75, 1007.383, 0
2017-06-12 00:08:32 +0800, BME280|BH1750FVI, 29.89, 69.50, 1007.381, 0
2017-06-12 00:08:39 +0800, BME280|BH1750FVI, 29.88, 69.21, 1007.389, 0
2017-06-12 00:08:46 +0800, BME280|BH1750FVI, 29.86, 68.99, 1007.390, 0
2017-06-12 00:08:54 +0800, BME280|BH1750FVI, 29.91, 70.00, 1007.388, 0
2017-06-12 00:09:01 +0800, BME280|BH1750FVI, 29.99, 70.12, 1007.406, 0
2017-06-12 00:09:08 +0800, BME280|BH1750FVI, 30.01, 69.12, 1007.358, 0
2017-06-12 00:09:15 +0800, BME280|BH1750FVI, 29.87, 69.31, 1007.387, 0
2017-06-12 00:09:22 +0800, BME280|BH1750FVI, 29.78, 69.31, 1007.357, 0
2017-06-12 00:09:29 +0800, BME280|BH1750FVI, 29.62, 69.01, 1007.359, 0
2017-06-12 00:09:36 +0800, BME280|BH1750FVI, 29.50, 70.27, 1007.345, 0
2017-06-12 00:09:44 +0800, BME280|BH1750FVI, 29.50, 70.55, 1007.358, 0
2017-06-12 00:09:51 +0800, BME280|BH1750FVI, 29.50, 69.71, 1007.360, 0
2017-06-12 00:09:58 +0800, BME280|BH1750FVI, 29.41, 69.94, 1007.355, 0
2017-06-12 00:10:05 +0800, BME280|BH1750FVI, 29.46, 71.25, 1007.366, 0
2017-06-12 00:10:12 +0800, BME280|BH1750FVI, 29.54, 70.89, 1007.357, 0
2017-06-12 00:10:19 +0800, BME280|BH1750FVI, 29.55, 70.39, 1007.342, 0
2017-06-12 00:10:26 +0800, BME280|BH1750FVI, 29.52, 69.67, 1007.326, 0
2017-06-12 00:10:33 +0800, BME280|BH1750FVI, 29.55, 71.00, 1007.342, 0
2017-06-12 00:10:41 +0800, BME280|BH1750FVI, 29.58, 70.22, 1007.397, 0
2017-06-12 00:10:48 +0800, BME280|BH1750FVI, 29.60, 69.85, 1007.367, 0
2017-06-12 00:10:55 +0800, BME280|BH1750FVI, 29.61, 69.49, 1007.347, 0
2017-06-12 00:11:02 +0800, BME280|BH1750FVI, 29.61, 69.53, 1007.381, 0
2017-06-12 00:11:09 +0800, BME280|BH1750FVI, 29.66, 69.90, 1007.372, 0
