DateTime, Sensor, Temperature (Celcius), Relative Humidity (%), Pressure (hPa), Light (lx)
2017-06-23 00:00:00 +0800, BME280|BH1750FVI, 29.83, 80.58, 1008.828, 0
2017-06-23 00:00:07 +0800, BME280|BH1750FVI, 29.83, 80.58, 1008.823, 0
2017-06-23 00:00:14 +0800, BME280|BH1750FVI, 29.81, 80.59, 1008.828, 0
2017-06-23 00:00:21 +0800, BME280|BH1750FVI, 29.85, 80.52, 1008.803, 0
2017-06-23 00:00:28 +0800, BME280|BH1750FVI, 29.91, 80.34, 1008.780, 0
2017-06-23 00:00:35 +0800, BME280|BH1750FVI, 29.98, 80.04, 1008.811, 0
2017-06-23 00:00:43 +0800, BME280|BH1750FVI, 29.90, 80.24, 1008.801, 0
2017-06-23 00:00:50 +0800, BME280|BH1750FVI, 29.89, 80.29, 1008.806, 0
2017-06-23 00:00:57 +0800, BME280|BH1750FVI, 29.94, 80.15, 1008.783, 0
2017-06-23 00:01:04 +0800, BME280|BH1750FVI, 30.02, 79.82, 1008.775, 0
2017-06-23 00:01:11 +0800, BME280|BH1750FVI, 30.10, 79.02, 1008.797, 0
2017-06-23 00:01:18 +0800, BME280|BH1750FVI, 30.13, 78.93, 1008.794, 0
2017-06-23 00:01:25 +0800, BME280|BH1750FVI, 30.02, 79.42, 1008.808, 0
2017-06-23 00:01:32 +0800, BME280|BH1750FVI, 30.00, 79.57, 1008.784, 0
2017-06-23 00:01:40 +0800, BME280|BH1750FVI, 29.99, 79.67, 1008.793, 0
2017-06-23 00:01:47 +0800, BME280|BH1750FVI, 30.02, 79.61, 1008.794, 0
2017-06-23 00:01:54 +0800, BME280|BH1750FVI, 30.05, 79.54, 1008.785, 0
2017-06-23 00:02:01 +0800, BME280|BH1750FVI, 30.07, 79.39, 1008.762, 0
2017-06-23 00:02:08 +0800, BME280|BH1750FVI, 30.04, 79.59, 1008.802, 0
2017-06-23 00:02:15 +0800, BME280|BH1750FVI, 30.05, 79.64, 1008.783, 0
2017-06-23 00:02:22 +0800, BME280|BH1750FVI, 30.08, 79.56, 1008.791, 0
2017-06-23 00:02:30 +0800, BME280|BH1750FVI, 30.08, 79.51, 1008.795, 0
2017-06-23 00:02:37 +0800, BME280|BH1750FVI, 30.11, 79.36, 1008.765, 0
