DateTime, Sensor, Temperature (Celcius), Relative Humidity (%), Pressure (hPa), Light (lx)
2019-12-18 00:00:04 +0800, BME280|BH1750FVI, 24.18, 70.05, 1017.71, 54612
2019-12-18 00:00:11 +0800, BME280|BH1750FVI, 24.16, 70.06, 1017.69, 54612
2019-12-18 00:00:19 +0800, BME280|BH1750FVI, 24.16, 70.07, 1017.70, 54612
2019-12-18 00:00:27 +0800, BME280|BH1750FVI, 24.16, 70.07, 1017.69, 54612
2019-12-18 00:00:35 +0800, BME280|BH1750FVI, 24.17, 70.00, 1017.68, 54612
2019-12-18 00:00:42 +0800, BME280|BH1750FVI, 24.18, 69.98, 1017.67, 54612
2019-12-18 00:00:49 +0800, BME280|BH1750FVI, 24.17, 69.93, 1017.67, 54612
2019-12-18 00:00:57 +0800, BME280|BH1750FVI, 24.16, 69.94, 1017.69, 54612
2019-12-18 00:01:06 +0800, BME280|BH1750FVI, 24.15, 69.98, 1017.70, 54612
2019-12-18 00:01:13 +0800, BME280|BH1750FVI, 24.15, 70.00, 1017.68, 54612
2019-12-18 00:01:20 +0800, BME280|BH1750FVI, 24.17, 70.04, 1017.69, 54612
2019-12-18 00:01:28 +0800, BME280|BH1750FVI, 24.18, 70.02, 1017.69, 54612
2019-12-18 00:01:35 +0800, BME280|BH1750FVI, 24.19, 70.01, 1017.66, 54612
2019-12-18 00:01:42 +0800, BME280|BH1750FVI, 24.21, 69.97, 1017.67, 54612
2019-12-18 00:01:51 +0800, BME280|BH1750FVI, 24.20, 69.97, 1017.70, 54612
2019-12-18 00:01:58 +0800, BME280|BH1750FVI, 24.23, 69.95, 1017.69, 54612
2019-12-18 00:02:06 +0800, BME280|BH1750FVI, 24.26, 69.92, 1017.68, 54612
2019-12-18 00:02:13 +0800, BME280|BH1750FVI, 24.25, 69.87, 1017.65, 54612
2019-12-18 00:02:21 +0800, BME280|BH1750FVI, 24.24, 69.80, 1017.64, 54612
2019-12-18 00:02:29 +0800, BME280|BH1750FVI, 24.24, 69.74, 1017.68, 54612
2019-12-18 00:02:37 +0800, BME280|BH1750FVI, 24.23, 69.65, 1017.66, 54612
2019-12-18 00:02:44 +0800, BME280|BH1750FVI, 24.21, 69.54, 1017.66, 54612
2019-12-18 00:02:51 +0800, BME280|BH1750FVI, 24.19, 69.58, 1017.69, 54612
2019-12-18 00:02:59 +0800, BME280|BH1750FVI, 24.16, 69.64, 1017.68, 54612
