DateTime, Sensor, Temperature (Celcius), Relative Humidity (%), Pressure (hPa), Light (lx)
2018-06-08 00:00:08 +0800, BME280|BH1750FVI, 28.89, 93.61, 1004.58, 0
2018-06-08 00:00:15 +0800, BME280|BH1750FVI, 28.91, 93.43, 1004.53, 0
2018-06-08 00:00:22 +0800, BME280|BH1750FVI, 28.92, 93.07, 1004.53, 0
2018-06-08 00:00:29 +0800, BME280|BH1750FVI, 28.94, 92.81, 1004.53, 0
2018-06-08 00:00:36 +0800, BME280|BH1750FVI, 28.96, 92.60, 1004.56, 0
2018-06-08 00:00:44 +0800, BME280|BH1750FVI, 28.99, 92.39, 1004.55, 0
2018-06-08 00:00:51 +0800, BME280|BH1750FVI, 29.01, 92.52, 1004.55, 0
2018-06-08 00:00:58 +0800, BME280|BH1750FVI, 29.04, 92.47, 1004.52, 0
2018-06-08 00:01:05 +0800, BME280|BH1750FVI, 29.06, 92.36, 1004.52, 0
2018-06-08 00:01:16 +0800, BME280|BH1750FVI, 29.09, 92.42, 1004.50, 0
2018-06-08 00:01:25 +0800, BME280|BH1750FVI, 29.12, 92.45, 1004.51, 0
2018-06-08 00:01:32 +0800, BME280|BH1750FVI, 29.14, 92.52, 1004.50, 0
2018-06-08 00:01:39 +0800, BME280|BH1750FVI, 29.15, 92.61, 1004.50, 0
2018-06-08 00:01:46 +0800, BME280|BH1750FVI, 29.16, 92.56, 1004.49, 0
2018-06-08 00:01:53 +0800, BME280|BH1750FVI, 29.17, 92.10, 1004.52, 0
2018-06-08 00:02:00 +0800, BME280|BH1750FVI, 29.18, 91.99, 1004.48, 0
2018-06-08 00:02:08 +0800, BME280|BH1750FVI, 29.19, 91.67, 1004.50, 0
2018-06-08 00:02:15 +0800, BME280|BH1750FVI, 29.18, 91.46, 1004.48, 0
2018-06-08 00:02:22 +0800, BME280|BH1750FVI, 29.16, 91.57, 1004.49, 0
2018-06-08 00:02:29 +0800, BME280|BH1750FVI, 29.17, 91.71, 1004.51, 0
2018-06-08 00:02:36 +0800, BME280|BH1750FVI, 29.17, 91.45, 1004.48, 0
2018-06-08 00:02:45 +0800, BME280|BH1750FVI, 29.19, 91.11, 1004.48, 0
2018-06-08 00:02:52 +0800, BME280|BH1750FVI, 29.21, 91.28, 1004.49, 0
2018-06-08 00:02:59 +0800, BME280|BH1750FVI, 29.23, 92.10, 1004.45, 0
2018-06-08 00:03:06 +0800, BME280|BH1750FVI, 29.23, 92.66, 1004.45, 0
2018-06-08 00:03:13 +0800, BME280|BH1750FVI, 29.23, 92.84, 1004.46, 0
2018-06-08 00:03:20 +0800, BME280|BH1750FVI, 29.23, 92.74, 1004.43, 0
2018-06-08 00:03:28 +0800, BME280|BH1750FVI, 29.24, 92.53, 1004.50, 0
2018-06-08 00:03:35 +0800, BME280|BH1750FVI, 29.23, 92.21, 1004.43, 0
2018-06-08 00:03:42 +0800, BME280|BH1750FVI, 29.23, 92.29, 1004.43, 0
2018-06-08 00:03:49 +0800, BME280|BH1750FVI, 29.24, 92.46, 1004.46, 0
2018-06-08 00:03:56 +0800, BME280|BH1750FVI, 29.24, 92.48, 1004.48, 0
2018-06-08 00:04:05 +0800, BME280|BH1750FVI, 29.25, 91.97, 1004.48, 0
2018-06-08 00:04:12 +0800, BME280|BH1750FVI, 29.27, 91.75, 1004.50, 0
2018-06-08 00:04:19 +0800, BME280|BH1750FVI, 29.28, 92.07, 1004.47, 0
2018-06-08 00:04:26 +0800, BME280|BH1750FVI, 29.30, 92.03, 1004.48, 0
2018-06-08 00:04:33 +0800, BME280|BH1750FVI, 29.31, 91.87, 1004.42, 0
2018-06-08 00:04:40 +0800, BME280|BH1750FVI, 29.33, 91.63, 1004.45, 0
2018-06-08 00:04:48 +0800, BME280|BH1750FVI, 29.35, 91.62, 1004.44, 0
2018-06-08 00:04:55 +0800, BME280|BH1750FVI, 29.37, 91.60, 1004.42, 0
2018-06-08 00:05:02 +0800, BME280|BH1750FVI, 29.38, 91.71, 1004.46, 0
2018-06-08 00:05:09 +0800, BME280|BH1750FVI, 29.39, 91.63, 1004.45, 0
2018-06-08 00:05:16 +0800, BME280|BH1750FVI, 29.40, 91.19, 1004.44, 0
