DateTime, Sensor, Temperature (Celcius), Relative Humidity (%), Pressure (hPa), Light (lx)
2018-03-15 00:00:06 +0800, BME280|BH1750FVI, 23.81, 76.17, 1013.867, 54612
2018-03-15 00:00:17 +0800, BME280|BH1750FVI, 23.80, 76.27, 1013.861, 54612
2018-03-15 00:00:24 +0800, BME280|BH1750FVI, 23.79, 76.25, 1013.859, 54612
2018-03-15 00:00:31 +0800, BME280|BH1750FVI, 23.79, 76.38, 1013.867, 54612
2018-03-15 00:00:38 +0800, BME280|BH1750FVI, 23.79, 76.29, 1013.877, 54612
2018-03-15 00:00:45 +0800, BME280|BH1750FVI, 23.79, 76.19, 1013.849, 54612
2018-03-15 00:00:53 +0800, BME280|BH1750FVI, 23.80, 76.14, 1013.846, 54612
2018-03-15 00:01:00 +0800, BME280|BH1750FVI, 23.80, 76.19, 1013.875, 54612
2018-03-15 00:01:07 +0800, BME280|BH1750FVI, 23.80, 76.18, 1013.880, 54612
2018-03-15 00:01:14 +0800, BME280|BH1750FVI, 23.79, 76.26, 1013.838, 54612
2018-03-15 00:01:21 +0800, BME280|BH1750FVI, 23.76, 76.31, 1013.847, 54612
2018-03-15 00:01:28 +0800, BME280|BH1750FVI, 23.74, 76.35, 1013.839, 54612
2018-03-15 00:01:35 +0800, BME280|BH1750FVI, 23.74, 76.39, 1013.836, 54612
2018-03-15 00:01:43 +0800, BME280|BH1750FVI, 23.75, 76.46, 1013.845, 54612
2018-03-15 00:01:50 +0800, BME280|BH1750FVI, 23.77, 76.40, 1013.836, 54612
2018-03-15 00:01:57 +0800, BME280|BH1750FVI, 23.78, 76.39, 1013.804, 54612
2018-03-15 00:02:04 +0800, BME280|BH1750FVI, 23.80, 76.37, 1013.815, 54612
2018-03-15 00:02:11 +0800, BME280|BH1750FVI, 23.80, 76.36, 1013.799, 54612
2018-03-15 00:02:18 +0800, BME280|BH1750FVI, 23.80, 76.31, 1013.799, 54612
2018-03-15 00:02:25 +0800, BME280|BH1750FVI, 23.79, 76.34, 1013.832, 54612
2018-03-15 00:02:33 +0800, BME280|BH1750FVI, 23.79, 76.29, 1013.800, 54612
2018-03-15 00:02:40 +0800, BME280|BH1750FVI, 23.78, 76.34, 1013.768, 54612
2018-03-15 00:02:47 +0800, BME280|BH1750FVI, 23.77, 76.35, 1013.777, 54612
2018-03-15 00:02:54 +0800, BME280|BH1750FVI, 23.77, 76.33, 1013.788, 54612
2018-03-15 00:03:01 +0800, BME280|BH1750FVI, 23.77, 76.38, 1013.747, 54612
2018-03-15 00:03:08 +0800, BME280|BH1750FVI, 23.78, 76.41, 1013.725, 54612
2018-03-15 00:03:15 +0800, BME280|BH1750FVI, 23.79, 76.32, 1013.725, 54612
2018-03-15 00:03:22 +0800, BME280|BH1750FVI, 23.81, 76.27, 1013.742, 54612
2018-03-15 00:03:30 +0800, BME280|BH1750FVI, 23.82, 76.22, 1013.742, 54612
2018-03-15 00:03:37 +0800, BME280|BH1750FVI, 23.82, 76.21, 1013.747, 54612
2018-03-15 00:03:44 +0800, BME280|BH1750FVI, 23.83, 76.22, 1013.730, 54612
2018-03-15 00:03:51 +0800, BME280|BH1750FVI, 23.83, 76.18, 1013.712, 54612
2018-03-15 00:03:58 +0800, BME280|BH1750FVI, 23.83, 76.08, 1013.709, 54612
2018-03-15 00:04:05 +0800, BME280|BH1750FVI, 23.83, 76.09, 1013.693, 54612
2018-03-15 00:04:12 +0800, BME280|BH1750FVI, 23.83, 76.09, 1013.716, 54612
2018-03-15 00:04:20 +0800, BME280|BH1750FVI, 23.82, 76.10, 1013.718, 54612
2018-03-15 00:04:27 +0800, BME280|BH1750FVI, 23.82, 76.09, 1013.699, 54612
2018-03-15 00:04:34 +0800, BME280|BH1750FVI, 23.83, 76.11, 1013.699, 54612
2018-03-15 00:04:41 +0800, BME280|BH1750FVI, 23.83, 76.08, 1013.709, 54612
2018-03-15 00:04:48 +0800, BME280|BH1750FVI, 23.82, 76.13, 1013.679, 54612
2018-03-15 00:04:55 +0800, BME280|BH1750FVI, 23.81, 76.15, 1013.680, 54612
2018-03-15 00:05:02 +0800, BME280|BH1750FVI, 23.79, 76.19, 1013.681, 54612
2018-03-15 00:05:10 +0800, BME280|BH1750FVI, 23.78, 76.30, 1013.693, 54612
2018-03-15 00:05:17 +0800, BME280|BH1750FVI, 23.77, 76.35, 1013.699, 54612
2018-03-15 00:05:24 +0800, BME280|BH1750FVI, 23.74, 76.42, 1013.670, 54612
2018-03-15 00:05:31 +0800, BME280|BH1750FVI, 23.73, 76.52, 1013.651, 54612
2018-03-15 00:05:38 +0800, BME280|BH1750FVI, 23.71, 76.45, 1013.656, 54612
2018-03-15 00:05:45 +0800, BME280|BH1750FVI, 23.68, 76.58, 1013.706, 54612
2018-03-15 00:05:53 +0800, BME280|BH1750FVI, 23.67, 76.65, 1013.690, 54612
2018-03-15 00:06:00 +0800, BME280|BH1750FVI, 23.65, 76.74, 1013.690, 54612
2018-03-15 00:06:07 +0800, BME280|BH1750FVI, 23.65, 76.78, 1013.678, 54612
2018-03-15 00:06:14 +0800, BME280|BH1750FVI, 23.66, 76.73, 1013.687, 54612
2018-03-15 00:06:21 +0800, BME280|BH1750FVI, 23.66, 76.60, 1013.702, 54612
2018-03-15 00:06:28 +0800, BME280|BH1750FVI, 23.66, 76.61, 1013.704, 54612
2018-03-15 00:06:35 +0800, BME280|BH1750FVI, 23.67, 76.57, 1013.653, 54612
2018-03-15 00:06:42 +0800, BME280|BH1750FVI, 23.67, 76.53, 1013.680, 54612
2018-03-15 00:06:50 +0800, BME280|BH1750FVI, 23.69, 76.52, 1013.700, 54612
2018-03-15 00:06:57 +0800, BME280|BH1750FVI, 23.70, 76.46, 1013.658, 54612
2018-03-15 00:07:04 +0800, BME280|BH1750FVI, 23.71, 76.45, 1013.656, 54612
2018-03-15 00:07:11 +0800, BME280|BH1750FVI, 23.72, 76.39, 1013.648, 54612
2018-03-15 00:07:18 +0800, BME280|BH1750FVI, 23.73, 76.40, 1013.637, 54612
2018-03-15 00:07:25 +0800, BME280|BH1750FVI, 23.74, 76.36, 1013.653, 54612
2018-03-15 00:07:32 +0800, BME280|BH1750FVI, 23.75, 76.34, 1013.641, 54612
2018-03-15 00:07:39 +0800, BME280|BH1750FVI, 23.75, 76.33, 1013.637, 54612
2018-03-15 00:07:47 +0800, BME280|BH1750FVI, 23.74, 76.26, 1013.612, 54612
2018-03-15 00:07:54 +0800, BME280|BH1750FVI, 23.74, 76.50, 1013.656, 54612
2018-03-15 00:08:01 +0800, BME280|BH1750FVI, 23.73, 76.28, 1013.635, 54612
2018-03-15 00:08:08 +0800, BME280|BH1750FVI, 23.71, 76.34, 1013.609, 54612
2018-03-15 00:08:15 +0800, BME280|BH1750FVI, 23.70, 76.37, 1013.663, 54612
2018-03-15 00:08:22 +0800, BME280|BH1750FVI, 23.70, 76.38, 1013.627, 54612
2018-03-15 00:08:29 +0800, BME280|BH1750FVI, 23.71, 76.44, 1013.640, 54612
2018-03-15 00:08:36 +0800, BME280|BH1750FVI, 23.72, 76.51, 1013.639, 54612
2018-03-15 00:08:44 +0800, BME280|BH1750FVI, 23.72, 76.40, 1013.661, 54612
2018-03-15 00:08:51 +0800, BME280|BH1750FVI, 23.70, 76.45, 1013.658, 54612
2018-03-15 00:08:58 +0800, BME280|BH1750FVI, 23.67, 76.55, 1013.666, 54612
2018-03-15 00:09:05 +0800, BME280|BH1750FVI, 23.65, 76.68, 1013.684, 54612
2018-03-15 00:09:12 +0800, BME280|BH1750FVI, 23.65, 76.70, 1013.675, 54612
2018-03-15 00:09:19 +0800, BME280|BH1750FVI, 23.65, 76.65, 1013.697, 54612
2018-03-15 00:09:26 +0800, BME280|BH1750FVI, 23.65, 76.64, 1013.717, 54612
2018-03-15 00:09:34 +0800, BME280|BH1750FVI, 23.65, 76.69, 1013.683, 54612
2018-03-15 00:09:41 +0800, BME280|BH1750FVI, 23.64, 76.85, 1013.680, 54612
2018-03-15 00:09:48 +0800, BME280|BH1750FVI, 23.65, 76.81, 1013.701, 54612
2018-03-15 00:09:55 +0800, BME280|BH1750FVI, 23.65, 76.86, 1013.701, 54612
2018-03-15 00:10:02 +0800, BME280|BH1750FVI, 23.64, 76.81, 1013.705, 54612
2018-03-15 00:10:09 +0800, BME280|BH1750FVI, 23.63, 76.76, 1013.692, 54612
2018-03-15 00:10:16 +0800, BME280|BH1750FVI, 23.63, 76.78, 1013.718, 54612
2018-03-15 00:10:23 +0800, BME280|BH1750FVI, 23.63, 76.79, 1013.682, 54612
2018-03-15 00:10:31 +0800, BME280|BH1750FVI, 23.62, 76.78, 1013.726, 54612
2018-03-15 00:10:38 +0800, BME280|BH1750FVI, 23.61, 76.91, 1013.682, 54612
2018-03-15 00:10:45 +0800, BME280|BH1750FVI, 23.62, 76.94, 1013.702, 54612
2018-03-15 00:10:52 +0800, BME280|BH1750FVI, 23.63, 76.90, 1013.731, 54612
2018-03-15 00:10:59 +0800, BME280|BH1750FVI, 23.64, 76.78, 1013.720, 54612
2018-03-15 00:11:06 +0800, BME280|BH1750FVI, 23.64, 76.75, 1013.715, 54612
2018-03-15 00:11:13 +0800, BME280|BH1750FVI, 23.65, 76.76, 1013.726, 54612
2018-03-15 00:11:21 +0800, BME280|BH1750FVI, 23.66, 76.68, 1013.723, 54612
2018-03-15 00:11:28 +0800, BME280|BH1750FVI, 23.67, 76.60, 1013.722, 54612
2018-03-15 00:11:35 +0800, BME280|BH1750FVI, 23.68, 76.60, 1013.748, 54612
2018-03-15 00:11:42 +0800, BME280|BH1750FVI, 23.68, 76.59, 1013.714, 54612
2018-03-15 00:11:49 +0800, BME280|BH1750FVI, 23.70, 76.47, 1013.735, 54612
2018-03-15 00:11:56 +0800, BME280|BH1750FVI, 23.71, 76.39, 1013.722, 54612
2018-03-15 00:12:03 +0800, BME280|BH1750FVI, 23.72, 76.36, 1013.735, 54612
2018-03-15 00:12:10 +0800, BME280|BH1750FVI, 23.72, 76.34, 1013.756, 54612
2018-03-15 00:12:18 +0800, BME280|BH1750FVI, 23.73, 76.31, 1013.688, 54612
2018-03-15 00:12:25 +0800, BME280|BH1750FVI, 23.73, 76.29, 1013.723, 54612
2018-03-15 00:12:32 +0800, BME280|BH1750FVI, 23.75, 76.57, 1013.740, 54612
2018-03-15 00:12:39 +0800, BME280|BH1750FVI, 23.75, 76.30, 1013.709, 54612
2018-03-15 00:12:46 +0800, BME280|BH1750FVI, 23.75, 76.31, 1013.730, 54612
2018-03-15 00:12:53 +0800, BME280|BH1750FVI, 23.75, 76.29, 1013.749, 54612
2018-03-15 00:13:01 +0800, BME280|BH1750FVI, 23.77, 76.31, 1013.774, 54612
2018-03-15 00:13:08 +0800, BME280|BH1750FVI, 23.76, 76.26, 1013.753, 54612
2018-03-15 00:13:15 +0800, BME280|BH1750FVI, 23.77, 76.22, 1013.756, 54612
2018-03-15 00:13:22 +0800, BME280|BH1750FVI, 23.78, 76.19, 1013.763, 54612
2018-03-15 00:13:29 +0800, BME280|BH1750FVI, 23.79, 76.22, 1013.783, 54612
2018-03-15 00:13:36 +0800, BME280|BH1750FVI, 23.80, 76.18, 1013.762, 54612
2018-03-15 00:13:43 +0800, BME280|BH1750FVI, 23.81, 76.06, 1013.772, 54612
2018-03-15 00:13:50 +0800, BME280|BH1750FVI, 23.81, 76.25, 1013.775, 54612
2018-03-15 00:13:58 +0800, BME280|BH1750FVI, 23.81, 76.14, 1013.814, 54612
2018-03-15 00:14:05 +0800, BME280|BH1750FVI, 23.80, 76.19, 1013.797, 54612
2018-03-15 00:14:12 +0800, BME280|BH1750FVI, 23.81, 76.22, 1013.812, 54612
2018-03-15 00:14:19 +0800, BME280|BH1750FVI, 23.81, 76.29, 1013.795, 54612
2018-03-15 00:14:26 +0800, BME280|BH1750FVI, 23.82, 76.14, 1013.803, 54612
2018-03-15 00:14:33 +0800, BME280|BH1750FVI, 23.82, 76.19, 1013.797, 54612
2018-03-15 00:14:40 +0800, BME280|BH1750FVI, 23.82, 76.02, 1013.799, 54612
2018-03-15 00:14:48 +0800, BME280|BH1750FVI, 23.82, 75.99, 1013.833, 54612
2018-03-15 00:14:55 +0800, BME280|BH1750FVI, 23.82, 75.99, 1013.816, 54612
2018-03-15 00:15:02 +0800, BME280|BH1750FVI, 23.83, 75.94, 1013.857, 54612
2018-03-15 00:15:09 +0800, BME280|BH1750FVI, 23.84, 75.93, 1013.823, 54612
2018-03-15 00:15:16 +0800, BME280|BH1750FVI, 23.83, 75.93, 1013.822, 54612
2018-03-15 00:15:23 +0800, BME280|BH1750FVI, 23.82, 75.96, 1013.826, 54612
2018-03-15 00:15:30 +0800, BME280|BH1750FVI, 23.82, 75.95, 1013.818, 54612
2018-03-15 00:15:38 +0800, BME280|BH1750FVI, 23.83, 75.93, 1013.815, 54612
2018-03-15 00:15:45 +0800, BME280|BH1750FVI, 23.84, 75.90, 1013.817, 54612
2018-03-15 00:15:52 +0800, BME280|BH1750FVI, 23.84, 75.91, 1013.820, 54612
2018-03-15 00:15:59 +0800, BME280|BH1750FVI, 23.85, 75.91, 1013.818, 54612
2018-03-15 00:16:06 +0800, BME280|BH1750FVI, 23.85, 75.97, 1013.823, 54612
2018-03-15 00:16:13 +0800, BME280|BH1750FVI, 23.85, 75.96, 1013.843, 54612
2018-03-15 00:16:20 +0800, BME280|BH1750FVI, 23.85, 76.10, 1013.818, 54612
2018-03-15 00:16:27 +0800, BME280|BH1750FVI, 23.84, 76.18, 1013.826, 54612
2018-03-15 00:16:35 +0800, BME280|BH1750FVI, 23.84, 76.30, 1013.815, 54612
2018-03-15 00:16:42 +0800, BME280|BH1750FVI, 23.83, 76.34, 1013.822, 54612
2018-03-15 00:16:49 +0800, BME280|BH1750FVI, 23.82, 76.42, 1013.826, 54612
2018-03-15 00:16:56 +0800, BME280|BH1750FVI, 23.82, 76.56, 1013.820, 54612
2018-03-15 00:17:03 +0800, BME280|BH1750FVI, 23.82, 76.25, 1013.826, 54612
2018-03-15 00:17:10 +0800, BME280|BH1750FVI, 23.82, 76.29, 1013.815, 54612
2018-03-15 00:17:18 +0800, BME280|BH1750FVI, 23.83, 76.28, 1013.830, 54612
2018-03-15 00:17:25 +0800, BME280|BH1750FVI, 23.83, 76.38, 1013.797, 54612
2018-03-15 00:17:32 +0800, BME280|BH1750FVI, 23.83, 76.20, 1013.807, 54612
2018-03-15 00:17:39 +0800, BME280|BH1750FVI, 23.83, 76.24, 1013.773, 54612
2018-03-15 00:17:46 +0800, BME280|BH1750FVI, 23.83, 76.35, 1013.793, 54612
2018-03-15 00:17:53 +0800, BME280|BH1750FVI, 23.82, 76.60, 1013.768, 54612
2018-03-15 00:18:00 +0800, BME280|BH1750FVI, 23.82, 76.63, 1013.782, 54612
2018-03-15 00:18:08 +0800, BME280|BH1750FVI, 23.82, 76.47, 1013.779, 54612
2018-03-15 00:18:15 +0800, BME280|BH1750FVI, 23.83, 76.50, 1013.773, 54612
2018-03-15 00:18:22 +0800, BME280|BH1750FVI, 23.84, 76.68, 1013.728, 54612
2018-03-15 00:18:29 +0800, BME280|BH1750FVI, 23.85, 76.56, 1013.761, 54612
2018-03-15 00:18:36 +0800, BME280|BH1750FVI, 23.85, 76.80, 1013.747, 54612
2018-03-15 00:18:43 +0800, BME280|BH1750FVI, 23.85, 76.68, 1013.792, 54612
2018-03-15 00:18:50 +0800, BME280|BH1750FVI, 23.85, 76.48, 1013.759, 54612
2018-03-15 00:18:58 +0800, BME280|BH1750FVI, 23.85, 76.57, 1013.743, 54612
2018-03-15 00:19:05 +0800, BME280|BH1750FVI, 23.85, 76.64, 1013.698, 54612
2018-03-15 00:19:12 +0800, BME280|BH1750FVI, 23.85, 76.53, 1013.716, 54612
2018-03-15 00:19:19 +0800, BME280|BH1750FVI, 23.85, 76.58, 1013.701, 54612
2018-03-15 00:19:26 +0800, BME280|BH1750FVI, 23.84, 76.71, 1013.717, 54612
2018-03-15 00:19:33 +0800, BME280|BH1750FVI, 23.85, 76.85, 1013.671, 54612
2018-03-15 00:19:41 +0800, BME280|BH1750FVI, 23.85, 77.18, 1013.682, 54612
2018-03-15 00:19:48 +0800, BME280|BH1750FVI, 23.84, 77.34, 1013.676, 54612
2018-03-15 00:19:55 +0800, BME280|BH1750FVI, 23.84, 77.43, 1013.684, 54612
2018-03-15 00:20:02 +0800, BME280|BH1750FVI, 23.84, 77.52, 1013.658, 54612
2018-03-15 00:20:09 +0800, BME280|BH1750FVI, 23.84, 77.53, 1013.645, 54612
2018-03-15 00:20:16 +0800, BME280|BH1750FVI, 23.84, 76.94, 1013.665, 54612
2018-03-15 00:20:23 +0800, BME280|BH1750FVI, 23.85, 76.70, 1013.632, 54612
2018-03-15 00:20:31 +0800, BME280|BH1750FVI, 23.85, 76.74, 1013.657, 54612
2018-03-15 00:20:38 +0800, BME280|BH1750FVI, 23.86, 77.14, 1013.635, 54612
2018-03-15 00:20:45 +0800, BME280|BH1750FVI, 23.88, 77.31, 1013.643, 54612
2018-03-15 00:20:52 +0800, BME280|BH1750FVI, 23.89, 77.40, 1013.628, 54612
2018-03-15 00:20:59 +0800, BME280|BH1750FVI, 23.90, 77.33, 1013.680, 54612
2018-03-15 00:21:06 +0800, BME280|BH1750FVI, 23.90, 77.35, 1013.625, 54612
2018-03-15 00:21:13 +0800, BME280|BH1750FVI, 23.90, 77.33, 1013.646, 54612
2018-03-15 00:21:20 +0800, BME280|BH1750FVI, 23.91, 77.29, 1013.649, 54612
2018-03-15 00:21:27 +0800, BME280|BH1750FVI, 23.90, 77.33, 1013.643, 54612
2018-03-15 00:21:34 +0800, BME280|BH1750FVI, 23.89, 77.41, 1013.657, 54612
2018-03-15 00:21:42 +0800, BME280|BH1750FVI, 23.87, 77.46, 1013.625, 54612
2018-03-15 00:21:49 +0800, BME280|BH1750FVI, 23.84, 77.56, 1013.635, 54612
2018-03-15 00:21:56 +0800, BME280|BH1750FVI, 23.82, 77.64, 1013.666, 54612
2018-03-15 00:22:03 +0800, BME280|BH1750FVI, 23.79, 77.74, 1013.642, 54612
2018-03-15 00:22:10 +0800, BME280|BH1750FVI, 23.76, 77.90, 1013.624, 54612
2018-03-15 00:22:17 +0800, BME280|BH1750FVI, 23.73, 77.96, 1013.633, 54612
2018-03-15 00:22:24 +0800, BME280|BH1750FVI, 23.73, 78.02, 1013.631, 54612
2018-03-15 00:22:32 +0800, BME280|BH1750FVI, 23.72, 78.09, 1013.642, 54612
2018-03-15 00:22:42 +0800, BME280|BH1750FVI, 23.73, 78.12, 1013.619, 54612
2018-03-15 00:22:49 +0800, BME280|BH1750FVI, 23.74, 78.04, 1013.615, 54612
2018-03-15 00:22:57 +0800, BME280|BH1750FVI, 23.75, 77.96, 1013.652, 54612
2018-03-15 00:23:04 +0800, BME280|BH1750FVI, 23.76, 77.93, 1013.615, 54612
2018-03-15 00:23:11 +0800, BME280|BH1750FVI, 23.76, 77.93, 1013.648, 54612
2018-03-15 00:23:18 +0800, BME280|BH1750FVI, 23.77, 77.58, 1013.659, 54612
2018-03-15 00:23:25 +0800, BME280|BH1750FVI, 23.75, 77.40, 1013.613, 54612
2018-03-15 00:23:32 +0800, BME280|BH1750FVI, 23.74, 77.26, 1013.633, 54612
2018-03-15 00:23:39 +0800, BME280|BH1750FVI, 23.72, 77.52, 1013.630, 54612
2018-03-15 00:23:46 +0800, BME280|BH1750FVI, 23.72, 77.54, 1013.626, 54612
2018-03-15 00:23:54 +0800, BME280|BH1750FVI, 23.71, 77.29, 1013.609, 54612
2018-03-15 00:24:01 +0800, BME280|BH1750FVI, 23.70, 77.50, 1013.619, 54612
2018-03-15 00:24:08 +0800, BME280|BH1750FVI, 23.70, 77.32, 1013.650, 54612
2018-03-15 00:24:15 +0800, BME280|BH1750FVI, 23.68, 77.56, 1013.652, 54612
2018-03-15 00:24:22 +0800, BME280|BH1750FVI, 23.67, 77.60, 1013.649, 54612
2018-03-15 00:24:29 +0800, BME280|BH1750FVI, 23.65, 77.80, 1013.625, 54612
2018-03-15 00:24:37 +0800, BME280|BH1750FVI, 23.63, 77.73, 1013.674, 54612
2018-03-15 00:24:44 +0800, BME280|BH1750FVI, 23.62, 77.94, 1013.675, 54612
2018-03-15 00:24:51 +0800, BME280|BH1750FVI, 23.60, 77.92, 1013.641, 54612
2018-03-15 00:24:58 +0800, BME280|BH1750FVI, 23.58, 77.99, 1013.632, 54612
2018-03-15 00:25:05 +0800, BME280|BH1750FVI, 23.57, 77.85, 1013.613, 54612
2018-03-15 00:25:12 +0800, BME280|BH1750FVI, 23.55, 78.06, 1013.638, 54612
2018-03-15 00:25:19 +0800, BME280|BH1750FVI, 23.54, 77.94, 1013.615, 54612
2018-03-15 00:25:26 +0800, BME280|BH1750FVI, 23.53, 77.89, 1013.624, 54612
2018-03-15 00:25:33 +0800, BME280|BH1750FVI, 23.53, 77.97, 1013.634, 54612
2018-03-15 00:25:40 +0800, BME280|BH1750FVI, 23.53, 77.94, 1013.617, 54612
2018-03-15 00:25:48 +0800, BME280|BH1750FVI, 23.54, 78.33, 1013.651, 54612
2018-03-15 00:25:55 +0800, BME280|BH1750FVI, 23.55, 78.44, 1013.657, 54612
2018-03-15 00:26:02 +0800, BME280|BH1750FVI, 23.57, 78.58, 1013.636, 54612
2018-03-15 00:26:09 +0800, BME280|BH1750FVI, 23.59, 78.25, 1013.644, 54612
2018-03-15 00:26:16 +0800, BME280|BH1750FVI, 23.61, 78.01, 1013.696, 54612
2018-03-15 00:26:23 +0800, BME280|BH1750FVI, 23.62, 78.14, 1013.671, 54612
2018-03-15 00:26:30 +0800, BME280|BH1750FVI, 23.64, 78.23, 1013.653, 54612
2018-03-15 00:26:38 +0800, BME280|BH1750FVI, 23.65, 78.45, 1013.620, 54612
2018-03-15 00:26:45 +0800, BME280|BH1750FVI, 23.67, 78.44, 1013.636, 54612
